0	1.649999	1.3
0	1.664999	1.3
0	1.679999	1.3
0	1.694999	1.3
0	1.709999	1.3
0	1.724999	1.3
0	1.739999	1.3
0	1.754999	1.3
0	1.769999	1.3
0	1.784999	1.3
0	1.799999	1.3
0	1.814999	1.3
0	1.829998	1.3
0	1.844998	1.3
0	1.859998	1.3
0	1.874998	1.3
0	1.889998	1.3
0	1.904998	1.3
0	1.919998	1.3
0	1.934998	1.3
0	1.949998	1.3
0	1.964998	1.3
0	1.979998	1.3
0	1.994998	1.3
0	2.009998	1.3
0	2.024998	1.3
0	2.039999	1.3
0	2.054999	1.3
0	2.069999	1.3
0	2.084999	1.3
0	2.099999	1.3
0	2.114999	1.3
0	2.129999	1.3
0	2.144999	1.3
0	2.159999	1.3
0	2.174999	1.3
0	2.19	1.3
0	2.205	1.3
0	2.22	1.3
0	2.235	1.3
0	2.25	1.3
0	2.265	1.3
0	2.28	1.3
0	2.295	1.3
0	2.31	1.3
0	2.325001	1.3
0	2.340001	1.3
0	2.355001	1.3
0	2.370001	1.3
0	2.385001	1.3
0	2.400001	1.3
0	2.415001	1.3
0	2.430001	1.3
0	2.445001	1.3
0	2.460001	1.3
0	2.475002	1.3
0	2.490002	1.3
0	2.505002	1.3
0	2.520002	1.3
0	2.535002	1.3
0	2.550002	1.3
0	2.565002	1.3
0	2.580002	1.3
0	2.595002	1.3
0	2.610003	1.3
0	2.625003	1.3
0	2.640003	1.3
0	2.655003	1.3
0	2.670003	1.3
0	2.685003	1.3
0	2.700003	1.3
0	2.715003	1.3
0	2.730003	1.3
0	2.745003	1.3
0	2.760004	1.3
0	2.775004	1.3
0	2.790004	1.3
0	2.805004	1.3
0	2.820004	1.3
0	2.835004	1.3
0	2.850004	1.3
0	2.865004	1.3
0	2.880004	1.3
0	2.895005	1.3
0	2.910005	1.3
0	2.925005	1.3
1	0.015	1.3
1	0.03	1.3
1	0.045	1.3
1	0.06	1.3
1	0.075	1.3
1	0.09	1.3
1	0.105	1.3
1	0.12	1.3
1	0.135	1.3
1	0.15	1.3
1	0.165	1.3
1	0.18	1.3
1	0.195	1.3
1	0.21	1.3
1	0.225	1.3
1	0.24	1.3
1	0.255	1.3
1	0.27	1.3
1	0.285	1.3
1	0.3	1.3
1	0.315	1.3
1	0.33	1.3
1	0.345	1.3
1	0.36	1.3
1	0.375	1.3
1	0.39	1.3
1	0.405	1.3
1	0.42	1.3
1	0.435	1.3
1	0.45	1.3
1	0.465	1.3
1	0.48	1.3
1	0.495	1.3
1	0.51	1.3
1	0.525	1.3
1	0.54	1.3
1	0.555	1.3
1	0.57	1.3
1	0.585	1.3
1	0.6	1.3
1	0.615	1.3
1	0.63	1.3
1	0.645	1.3
1	0.66	1.3
1	0.675	1.3
1	0.69	1.3
1	0.705	1.3
1	0.72	1.3
1	0.735	1.3
1	0.75	1.3
1	0.765	1.3
1	0.779999	1.3
1	0.794999	1.3
1	0.809999	1.3
1	0.824999	1.3
1	0.839999	1.3
1	0.854999	1.3
1	0.869999	1.3
1	0.884999	1.3
1	0.899999	1.3
1	0.914999	1.3
1	0.929999	1.3
1	0.944999	1.3
1	0.959999	1.3
1	0.974999	1.3
1	0.989999	1.3
1	1.004999	1.3
1	1.019999	1.3
1	1.034999	1.3
1	1.049999	1.3
1	1.064999	1.3
1	1.079999	1.3
1	1.094999	1.3
1	1.109999	1.3
1	1.124999	1.3
1	1.139999	1.3
1	1.154999	1.3
1	1.169999	1.3
1	1.184999	1.3
1	1.199999	1.3
1	1.214999	1.3
1	1.229999	1.3
1	1.244999	1.3
1	1.259999	1.3
1	1.274999	1.3
1	1.289999	1.3
1	1.304999	1.3
1	1.319999	1.3
1	1.334999	1.3
1	1.349999	1.3
1	1.364999	1.3
1	1.379999	1.3
1	1.394999	1.3
1	1.409999	1.3
1	1.424999	1.3
1	1.439999	1.3
1	1.454999	1.3
1	1.469999	1.3
1	1.484999	1.3
1	1.499999	1.3
1	1.514999	1.3
1	1.529999	1.3
1	1.544999	1.3
1	1.559999	1.3
1	1.574999	1.3
1	1.589999	1.3
1	1.604999	1.3
1	1.619999	1.3
1	1.634999	1.3
1	1.649999	1.3
1	1.664999	1.3
1	1.679999	1.3
1	1.694999	1.3
1	1.709999	1.3
1	1.724999	1.3
1	1.739999	1.3
1	1.754999	1.3
1	1.769999	1.3
1	1.784999	1.3
1	1.799999	1.3
1	1.814999	1.3
1	1.829998	1.3
1	1.844998	1.3
1	1.859998	1.3
1	1.874998	1.3
1	1.889998	1.3
1	1.904998	1.3
1	1.919998	1.3
1	1.934998	1.3
1	1.949998	1.3
1	1.964998	1.3
1	1.979998	1.3
1	1.994998	1.3
1	2.009998	1.3
1	2.024998	1.3
1	2.039999	1.3
1	2.054999	1.3
1	2.069999	1.3
1	2.084999	1.3
1	2.099999	1.3
1	2.114999	1.3
1	2.129999	1.3
1	2.144999	1.3
1	2.159999	1.3
1	2.174999	1.3
1	2.19	1.3
1	2.205	1.3
1	2.22	1.3
1	2.235	1.3
1	2.25	1.3
1	2.265	1.3
1	2.28	1.3
1	2.295	1.3
1	2.31	1.3
1	2.325001	1.3
1	2.340001	1.3
1	2.355001	1.3
1	2.370001	1.3
1	2.385001	1.3
1	2.400001	1.3
1	2.415001	1.3
1	2.430001	1.3
1	2.445001	1.3
1	2.460001	1.3
1	2.475002	1.3
1	2.490002	1.3
1	2.505002	1.3
1	2.520002	1.3
1	2.535002	1.3
1	2.550002	1.3
1	2.565002	1.3
1	2.580002	1.3
1	2.595002	1.3
1	2.610003	1.3
1	2.625003	1.3
1	2.640003	1.3
1	2.655003	1.3
1	2.670003	1.3
1	2.685003	1.3
1	2.700003	1.3
1	2.715003	1.3
1	2.730003	1.3
1	2.745003	1.3
1	2.760004	1.3
1	2.775004	1.3
1	2.790004	1.3
1	2.805004	1.3
1	2.820004	1.3
1	2.835004	1.3
1	2.850004	1.3
1	2.865004	1.3
2	0.015	1.3
2	0.03	1.3
2	0.045	1.3
2	0.06	1.3
2	0.075	1.3
2	0.09	1.3
2	0.105	1.3
2	0.12	1.3
2	0.135	1.3
2	0.15	1.3
2	0.165	1.3
2	0.18	1.3
2	0.195	1.3
2	0.21	1.3
2	0.225	1.3
2	0.24	1.3
2	0.255	1.3
2	0.27	1.3
2	0.285	1.3
2	0.3	1.3
2	0.315	1.3
2	0.33	1.3
2	0.345	1.3
2	0.36	1.3
2	0.375	1.3
2	0.39	1.3
2	0.405	1.3
2	0.42	1.3
2	0.435	1.3
2	0.45	1.3
2	0.465	1.3
2	0.48	1.3
2	0.495	1.3
2	0.51	1.3
2	0.525	1.3
2	0.54	1.3
2	0.555	1.3
2	0.57	1.3
2	0.585	1.3
2	0.6	1.3
2	0.615	1.3
2	0.63	1.3
2	0.645	1.3
2	0.66	1.3
2	0.675	1.3
2	0.69	1.3
2	0.705	1.3
2	0.72	1.3
2	0.735	1.3
2	0.75	1.3
2	0.765	1.3
2	0.779999	1.3
2	0.794999	1.3
2	0.809999	1.3
2	0.824999	1.3
2	0.839999	1.3
2	0.854999	1.3
2	0.869999	1.3
2	0.884999	1.3
2	0.899999	1.3
2	0.914999	1.3
2	0.929999	1.3
2	0.944999	1.3
2	0.959999	1.3
2	0.974999	1.3
2	0.989999	1.3
2	1.004999	1.3
2	1.019999	1.3
2	1.034999	1.3
2	1.049999	1.3
2	1.064999	1.3
2	1.079999	1.3
2	1.094999	1.3
2	1.109999	1.3
2	1.124999	1.3
2	1.139999	1.3
2	1.154999	1.3
2	1.169999	1.3
2	1.184999	1.3
2	1.199999	1.3
2	1.214999	1.3
2	1.229999	1.3
2	1.244999	1.3
2	1.259999	1.3
2	1.274999	1.3
2	1.289999	1.3
2	1.304999	1.3
2	1.319999	1.3
2	1.334999	1.3
2	1.349999	1.3
2	1.364999	1.3
2	1.379999	1.3
2	1.394999	1.3
2	1.409999	1.3
2	1.424999	1.3
2	1.439999	1.3
2	1.454999	1.3
2	1.469999	1.3
2	1.484999	1.3
2	1.499999	1.3
2	1.514999	1.3
2	1.529999	1.3
2	1.544999	1.3
2	1.559999	1.3
2	1.574999	1.3
2	1.589999	1.3
2	1.604999	1.3
2	1.619999	1.3
2	1.634999	1.3
2	1.649999	1.3
2	1.664999	1.3
2	1.679999	1.3
2	1.694999	1.3
2	1.709999	1.3
2	1.724999	1.3
2	1.739999	1.3
2	1.754999	1.3
2	1.769999	1.3
2	1.784999	1.3
2	1.799999	1.3
2	1.814999	1.3
2	1.829998	1.3
2	1.844998	1.3
2	1.859998	1.3
2	1.874998	1.3
2	1.889998	1.3
2	1.904998	1.3
2	1.919998	1.3
2	1.934998	1.3
2	1.949998	1.3
2	1.964998	1.3
2	1.979998	1.3
2	1.994998	1.3
2	2.009998	1.3
2	2.024998	1.3
2	2.039999	1.3
2	2.054999	1.3
2	2.069999	1.3
2	2.084999	1.3
2	2.099999	1.3
2	2.114999	1.3
2	2.129999	1.3
2	2.144999	1.3
2	2.159999	1.3
2	2.174999	1.3
2	2.19	1.3
2	2.205	1.3
2	2.22	1.3
2	2.235	1.3
2	2.25	1.3
2	2.265	1.3
2	2.28	1.3
2	2.295	1.3
2	2.31	1.3
2	2.325001	1.3
2	2.340001	1.3
2	2.355001	1.3
2	2.370001	1.3
2	2.385001	1.3
3	0.015	1.3
3	0.03	1.3
3	0.045	1.3
3	0.06	1.3
3	0.075	1.3
3	0.09	1.3
3	0.105	1.3
3	0.12	1.3
3	0.135	1.3
3	0.15	1.3
3	0.165	1.3
3	0.18	1.3
3	0.195	1.3
3	0.21	1.3
3	0.225	1.3
3	0.24	1.3
3	0.255	1.3
3	0.27	1.3
3	0.285	1.3
3	0.3	1.3
3	0.315	1.3
3	0.33	1.3
3	0.345	1.3
3	0.36	1.3
3	0.375	1.3
3	0.39	1.3
3	0.405	1.3
3	0.42	1.3
3	0.435	1.3
3	0.45	1.3
3	0.465	1.3
3	0.48	1.3
3	0.495	1.3
3	0.51	1.3
3	0.525	1.3
3	0.54	1.3
3	0.555	1.3
3	0.57	1.3
3	0.585	1.3
3	0.6	1.3
3	0.615	1.3
3	0.63	1.3
3	0.645	1.3
3	0.66	1.3
3	0.675	1.3
3	0.69	1.3
3	0.705	1.3
3	0.72	1.3
3	0.735	1.3
3	0.75	1.3
3	0.765	1.3
3	0.779999	1.3
3	0.794999	1.3
3	0.809999	1.3
3	0.824999	1.3
3	0.839999	1.3
3	0.854999	1.3
3	0.869999	1.3
3	0.884999	1.3
3	0.899999	1.3
3	0.914999	1.3
3	0.929999	1.3
3	0.944999	1.3
3	0.959999	1.3
3	0.974999	1.3
3	0.989999	1.3
3	1.004999	1.3
3	1.019999	1.3
3	1.034999	1.3
3	1.049999	1.3
3	1.064999	1.3
3	1.079999	1.3
3	1.094999	1.3
3	1.109999	1.3
3	1.124999	1.3
3	1.139999	1.3
3	1.154999	1.3
3	1.169999	1.3
3	1.184999	1.3
3	1.199999	1.3
3	1.214999	1.3
3	1.229999	1.3
3	1.244999	1.3
3	1.259999	1.3
3	1.274999	1.3
3	1.289999	1.3
3	1.304999	1.3
3	1.319999	1.3
3	1.334999	1.3
3	1.349999	1.3
3	1.364999	1.3
3	1.379999	1.3
3	1.394999	1.3
3	1.409999	1.3
3	1.424999	1.3
3	1.439999	1.3
3	1.454999	1.3
3	1.469999	1.3
3	1.484999	1.3
3	1.499999	1.3
3	1.514999	1.3
3	1.529999	1.3
3	1.544999	1.3
3	1.559999	1.3
3	1.574999	1.3
3	1.589999	1.3
3	1.604999	1.3
3	1.619999	1.3
3	1.634999	1.3
3	1.649999	1.3
3	1.664999	1.3
3	1.679999	1.3
3	1.694999	1.3
3	1.709999	1.3
3	1.724999	1.3
3	1.739999	1.3
3	1.754999	1.3
3	1.769999	1.3
3	1.784999	1.3
3	1.799999	1.3
3	1.814999	1.3
3	1.829998	1.3
3	1.844998	1.3
3	1.859998	1.3
3	1.874998	1.3
3	1.889998	1.3
3	1.904998	1.3
3	1.919998	1.3
3	1.934998	1.3
3	1.949998	1.3
3	1.964998	1.3
3	1.979998	1.3
3	1.994998	1.3
3	2.009998	1.3
3	2.024998	1.3
3	2.039999	1.3
3	2.054999	1.3
3	2.069999	1.3
3	2.084999	1.3
3	2.099999	1.3
3	2.114999	1.3
3	2.129999	1.3
3	2.144999	1.3
3	2.159999	1.3
3	2.174999	1.3
3	2.19	1.3
3	2.205	1.3
3	2.22	1.3
3	2.235	1.3
3	2.25	1.3
3	2.265	1.3
3	2.28	1.3
3	2.295	1.3
3	2.31	1.3
3	2.325001	1.3
3	2.340001	1.3
3	2.355001	1.3
3	2.370001	1.3
3	2.385001	1.3
3	2.400001	1.3
3	2.415001	1.3
3	2.430001	1.3
3	2.445001	1.3
3	2.460001	1.3
3	2.475002	1.3
3	2.490002	1.3
3	2.505002	1.3
3	2.520002	1.3
3	2.535002	1.3
3	2.550002	1.3
3	2.565002	1.3
3	2.580002	1.3
3	2.595002	1.3
3	2.610003	1.3
3	2.625003	1.3
3	2.640003	1.3
3	2.655003	1.3
3	2.670003	1.3
3	2.685003	1.3
3	2.700003	1.3
3	2.715003	1.3
3	2.730003	1.3
3	2.745003	1.3
3	2.760004	1.3
3	2.775004	1.3
3	2.790004	1.3
3	2.805004	1.3
3	2.820004	1.3
3	2.835004	1.3
3	2.850004	1.3
3	2.865004	1.3
3	2.880004	1.3
3	2.895005	1.3
3	2.910005	1.3
3	2.925005	1.3
3	2.940005	1.3
3	2.955005	1.3
3	2.970005	1.3
3	2.985005	1.3
4	0.015	1.3
4	0.03	1.3
4	0.045	1.3
4	0.06	1.3
4	0.075	1.3
4	0.09	1.3
4	0.105	1.3
4	0.12	1.3
4	0.135	1.3
4	0.15	1.3
4	0.165	1.3
4	0.18	1.3
4	0.195	1.3
4	0.21	1.3
4	0.225	1.3
4	0.24	1.3
4	0.255	1.3
4	0.27	1.3
4	0.285	1.3
4	0.3	1.3
4	0.315	1.3
4	0.33	1.3
4	0.345	1.3
4	0.36	1.3
4	0.375	1.3
4	0.39	1.3
4	0.405	1.3
4	0.42	1.3
4	0.435	1.3
4	0.45	1.3
4	0.465	1.3
4	0.48	1.3
4	0.495	1.3
4	0.51	1.3
4	0.525	1.3
4	0.54	1.3
4	0.555	1.3
4	0.57	1.3
4	0.585	1.3
4	0.6	1.3
4	0.615	1.3
4	0.63	1.3
4	0.645	1.3
4	0.66	1.3
4	0.675	1.3
4	0.69	1.3
4	0.705	1.3
4	0.72	1.3
4	0.735	1.3
4	0.75	1.3
4	0.765	1.3
4	0.779999	1.3
4	0.794999	1.3
4	0.809999	1.3
4	0.824999	1.3
4	0.839999	1.3
4	0.854999	1.3
4	0.869999	1.3
4	0.884999	1.3
4	0.899999	1.3
4	0.914999	1.3
4	0.929999	1.3
4	0.944999	1.3
4	0.959999	1.3
4	0.974999	1.3
4	0.989999	1.3
4	1.004999	1.3
4	1.019999	1.3
4	1.034999	1.3
4	1.049999	1.3
4	1.064999	1.3
4	1.079999	1.3
4	1.094999	1.3
4	1.109999	1.3
4	1.124999	1.3
4	1.139999	1.3
4	1.154999	1.3
4	1.169999	1.3
4	1.184999	1.3
4	1.199999	1.3
4	1.214999	1.3
4	1.229999	1.3
4	1.244999	1.3
4	1.259999	1.3
4	1.274999	1.3
4	1.289999	1.3
4	1.304999	1.3
4	1.319999	1.3
4	1.334999	1.3
4	1.349999	1.3
4	1.364999	1.3
4	1.379999	1.3
4	1.394999	1.3
4	1.409999	1.3
4	1.424999	1.3
4	1.439999	1.3
4	1.454999	1.3
4	1.469999	1.3
4	1.484999	1.3
4	1.499999	1.3
4	1.514999	1.3
4	1.529999	1.3
4	1.544999	1.3
4	1.559999	1.3
4	1.574999	1.3
4	1.589999	1.3
4	1.604999	1.3
4	1.619999	1.3
4	1.634999	1.3
4	1.649999	1.3
4	1.664999	1.3
4	1.679999	1.3
4	1.694999	1.3
4	1.709999	1.3
4	1.724999	1.3
4	1.739999	1.3
4	1.754999	1.3
4	1.769999	1.3
4	1.784999	1.3
4	1.799999	1.3
4	1.814999	1.3
4	1.829998	1.3
4	1.844998	1.3
4	1.859998	1.3
4	1.874998	1.3
4	1.889998	1.3
4	1.904998	1.3
4	1.919998	1.3
4	1.934998	1.3
4	1.949998	1.3
4	1.964998	1.3
4	1.979998	1.3
4	1.994998	1.3
4	2.009998	1.3
4	2.024998	1.3
4	2.039999	1.3
4	2.054999	1.3
4	2.069999	1.3
4	2.084999	1.3
4	2.099999	1.3
4	2.114999	1.3
4	2.129999	1.3
4	2.144999	1.3
4	2.159999	1.3
4	2.174999	1.3
4	2.19	1.3
4	2.205	1.3
4	2.22	1.3
4	2.235	1.3
4	2.25	1.3
4	2.265	1.3
4	2.28	1.3
4	2.295	1.3
4	2.31	1.3
4	2.325001	1.3
4	2.340001	1.3
4	2.355001	1.3
4	2.370001	1.3
4	2.385001	1.3
4	2.400001	1.3
4	2.415001	1.3
4	2.430001	1.3
4	2.445001	1.3
4	2.460001	1.3
4	2.475002	1.3
4	2.490002	1.3
4	2.505002	1.3
4	2.520002	1.3
4	2.535002	1.3
4	2.550002	1.3
4	2.565002	1.3
4	2.580002	1.3
4	2.595002	1.3
4	2.610003	1.3
4	2.625003	1.3
4	2.640003	1.3
4	2.655003	1.3
4	2.670003	1.3
4	2.685003	1.3
4	2.700003	1.3
4	2.715003	1.3
4	2.730003	1.3
4	2.745003	1.3
4	2.760004	1.3
4	2.775004	1.3
5	0.015	1.3
5	0.03	1.3
5	0.045	1.3
5	0.06	1.3
5	0.075	1.3
5	0.09	1.3
5	0.105	1.3
5	0.12	1.3
5	0.135	1.3
5	0.15	1.3
5	0.165	1.3
5	0.18	1.3
5	0.195	1.3
5	0.21	1.3
5	0.225	1.3
5	0.24	1.3
5	0.255	1.3
5	0.27	1.3
5	0.285	1.3
5	0.3	1.3
5	0.315	1.3
5	0.33	1.3
5	0.345	1.3
5	0.36	1.3
5	0.375	1.3
5	0.39	1.3
5	0.405	1.3
5	0.42	1.3
5	0.435	1.3
5	0.45	1.3
5	0.465	1.3
5	0.48	1.3
5	0.495	1.3
5	0.51	1.3
5	0.525	1.3
5	0.54	1.3
5	0.555	1.3
5	0.57	1.3
5	0.585	1.3
5	0.6	1.3
5	0.615	1.3
5	0.63	1.3
5	0.645	1.3
5	0.66	1.3
5	0.675	1.3
5	0.69	1.3
5	0.705	1.3
5	0.72	1.3
5	0.735	1.3
5	0.75	1.3
5	0.765	1.3
5	0.779999	1.3
5	0.794999	1.3
5	0.809999	1.3
5	0.824999	1.3
5	0.839999	1.3
5	0.854999	1.3
5	0.869999	1.3
5	0.884999	1.3
5	0.899999	1.3
5	0.914999	1.3
5	0.929999	1.3
5	0.944999	1.3
5	0.959999	1.3
5	0.974999	1.3
5	0.989999	1.3
5	1.004999	1.3
5	1.019999	1.3
5	1.034999	1.3
5	1.049999	1.3
5	1.064999	1.3
5	1.079999	1.3
5	1.094999	1.3
5	1.109999	1.3
5	1.124999	1.3
5	1.139999	1.3
5	1.154999	1.3
5	1.169999	1.3
5	1.184999	1.3
5	1.199999	1.3
5	1.214999	1.3
5	1.229999	1.3
5	1.244999	1.3
5	1.259999	1.3
5	1.274999	1.3
5	1.289999	1.3
5	1.304999	1.3
5	1.319999	1.3
5	1.334999	1.3
5	1.349999	1.3
5	1.364999	1.3
5	1.379999	1.3
5	1.394999	1.3
5	1.409999	1.3
5	1.424999	1.3
5	1.439999	1.3
5	1.454999	1.3
5	1.469999	1.3
5	1.484999	1.3
5	1.499999	1.3
5	1.514999	1.3
5	1.529999	1.3
5	1.544999	1.3
5	1.559999	1.3
5	1.574999	1.3
5	1.589999	1.3
5	1.604999	1.3
5	1.619999	1.3
5	1.634999	1.3
5	1.649999	1.3
5	1.664999	1.3
5	1.679999	1.3
5	1.694999	1.3
5	1.709999	1.3
5	1.724999	1.3
5	1.739999	1.3
5	1.754999	1.3
5	1.769999	1.3
5	1.784999	1.3
5	1.799999	1.3
5	1.814999	1.3
5	1.829998	1.3
5	1.844998	1.3
5	1.859998	1.3
5	1.874998	1.3
5	1.889998	1.3
5	1.904998	1.3
5	1.919998	1.3
5	1.934998	1.3
5	1.949998	1.3
5	1.964998	1.3
5	1.979998	1.3
5	1.994998	1.3
5	2.009998	1.3
5	2.024998	1.3
5	2.039999	1.3
5	2.054999	1.3
5	2.069999	1.3
5	2.084999	1.3
5	2.099999	1.3
5	2.114999	1.3
5	2.129999	1.3
5	2.144999	1.3
5	2.159999	1.3
5	2.174999	1.3
5	2.19	1.3
5	2.205	1.3
5	2.22	1.3
5	2.235	1.3
5	2.25	1.3
5	2.265	1.3
5	2.28	1.3
5	2.295	1.3
5	2.31	1.3
5	2.325001	1.3
5	2.340001	1.3
5	2.355001	1.3
5	2.370001	1.3
5	2.385001	1.3
5	2.400001	1.3
5	2.415001	1.3
5	2.430001	1.3
5	2.445001	1.3
5	2.460001	1.3
5	2.475002	1.3
5	2.490002	1.3
5	2.505002	1.3
5	2.520002	1.3
5	2.535002	1.3
5	2.550002	1.3
5	2.565002	1.3
5	2.580002	1.3
5	2.595002	1.3
5	2.610003	1.3
5	2.625003	1.3
5	2.640003	1.3
5	2.655003	1.3
5	2.670003	1.3
5	2.685003	1.3
5	2.700003	1.3
5	2.715003	1.3
5	2.730003	1.3
5	2.745003	1.3
5	2.760004	1.3
5	2.775004	1.3
5	2.790004	1.3
5	2.805004	1.3
5	2.820004	1.3
5	2.835004	1.3
5	2.850004	1.3
5	2.865004	1.3
5	2.880004	1.3
5	2.895005	1.3
5	2.910005	1.3
6	0.015	1.3
6	0.03	1.3
6	0.045	1.3
6	0.06	1.3
6	0.075	1.3
6	0.09	1.3
6	0.105	1.3
6	0.12	1.3
6	0.135	1.3
6	0.15	1.3
6	0.165	1.3
6	0.18	1.3
6	0.195	1.3
6	0.21	1.3
6	0.225	1.3
6	0.24	1.3
6	0.255	1.3
6	0.27	1.3
6	0.285	1.3
6	0.3	1.3
6	0.315	1.3
6	0.33	1.3
6	0.345	1.3
6	0.36	1.3
6	0.375	1.3
6	0.39	1.3
6	0.405	1.3
6	0.42	1.3
6	0.435	1.3
6	0.45	1.3
6	0.465	1.3
6	0.48	1.3
6	0.495	1.3
6	0.51	1.3
6	0.525	1.3
6	0.54	1.3
6	0.555	1.3
6	0.57	1.3
6	0.585	1.3
6	0.6	1.3
6	0.615	1.3
6	0.63	1.3
6	0.645	1.3
6	0.66	1.3
6	0.675	1.3
6	0.69	1.3
6	0.705	1.3
6	0.72	1.3
6	0.735	1.3
6	0.75	1.3
6	0.765	1.3
6	0.779999	1.3
6	0.794999	1.3
6	0.809999	1.3
6	0.824999	1.3
6	0.839999	1.3
6	0.854999	1.3
6	0.869999	1.3
6	0.884999	1.3
6	0.899999	1.3
6	0.914999	1.3
6	0.929999	1.3
6	0.944999	1.3
6	0.959999	1.3
6	0.974999	1.3
6	0.989999	1.3
6	1.004999	1.3
6	1.019999	1.3
6	1.034999	1.3
6	1.049999	1.3
6	1.064999	1.3
6	1.079999	1.3
6	1.094999	1.3
6	1.109999	1.3
6	1.124999	1.3
6	1.139999	1.3
6	1.154999	1.3
6	1.169999	1.3
6	1.184999	1.3
6	1.199999	1.3
6	1.214999	1.3
6	1.229999	1.3
6	1.244999	1.3
6	1.259999	1.3
6	1.274999	1.3
6	1.289999	1.3
6	1.304999	1.3
6	1.319999	1.3
6	1.334999	1.3
6	1.349999	1.3
6	1.364999	1.3
6	1.379999	1.3
6	1.394999	1.3
6	1.409999	1.3
6	1.424999	1.3
6	1.439999	1.3
6	1.454999	1.3
6	1.469999	1.3
6	1.484999	1.3
6	1.499999	1.3
6	1.514999	1.3
6	1.529999	1.3
6	1.544999	1.3
6	1.559999	1.3
6	1.574999	1.3
6	1.589999	1.3
6	1.604999	1.3
6	1.619999	1.3
6	1.634999	1.3
6	1.649999	1.3
6	1.664999	1.3
6	1.679999	1.3
6	1.694999	1.3
6	1.709999	1.3
6	1.724999	1.3
6	1.739999	1.3
6	1.754999	1.3
6	1.769999	1.3
6	1.784999	1.3
6	1.799999	1.3
6	1.814999	1.3
6	1.829998	1.3
6	1.844998	1.3
6	1.859998	1.3
6	1.874998	1.3
6	1.889998	1.3
6	1.904998	1.3
6	1.919998	1.3
6	1.934998	1.3
6	1.949998	1.3
6	1.964998	1.3
6	1.979998	1.3
6	1.994998	1.3
6	2.009998	1.3
6	2.024998	1.3
6	2.039999	1.3
6	2.054999	1.3
6	2.069999	1.3
6	2.084999	1.3
6	2.099999	1.3
6	2.114999	1.3
6	2.129999	1.3
6	2.144999	1.3
6	2.159999	1.3
6	2.174999	1.3
6	2.19	1.3
6	2.205	1.3
6	2.22	1.3
6	2.235	1.3
6	2.25	1.3
6	2.265	1.3
6	2.28	1.3
6	2.295	1.3
6	2.31	1.3
6	2.325001	1.3
6	2.340001	1.3
6	2.355001	1.3
6	2.370001	1.3
6	2.385001	1.3
6	2.400001	1.3
6	2.415001	1.3
6	2.430001	1.3
6	2.445001	1.3
6	2.460001	1.3
6	2.475002	1.3
6	2.490002	1.3
6	2.505002	1.3
6	2.520002	1.3
6	2.535002	1.3
6	2.550002	1.3
6	2.565002	1.3
6	2.580002	1.3
6	2.595002	1.3
6	2.610003	1.3
6	2.625003	1.3
6	2.640003	1.3
6	2.655003	1.3
6	2.670003	1.3
6	2.685003	1.3
6	2.700003	1.3
6	2.715003	1.3
6	2.730003	1.3
6	2.745003	1.3
6	2.760004	1.3
6	2.775004	1.3
6	2.790004	1.3
6	2.805004	1.3
